source,source_job_id,title,company,location,salary_text,salary_min,salary_max,date_posted,date_scraped,url,description_snippet
remoteok,GRAN-1-1-9785,Product Analyst,Granite Peak Financial,"Atlanta, GA","$62,000 - $199,900",62000,199900.0,2026-05-18,2026-06-01,https://example-jobboard.test/job/GRAN-1-1-9785,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,GRAN-1-1-9785,Product Analyst,Granite Peak Financial,"Atlanta, GA","$62,000 - $199,900",62000,199900.0,2026-05-18,2026-06-06,https://example-jobboard.test/job/GRAN-1-1-9785,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,GRAN-1-1-9785,Product Analyst,Granite Peak Financial,"Atlanta, GA","$62,000 - $199,900",62000,199900.0,2026-05-18,2026-06-12,https://example-jobboard.test/job/GRAN-1-1-9785,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,GRAN-1-1-9785,Product Analyst,Granite Peak Financial,"Atlanta, GA","$62,000 - $199,900",62000,199900.0,2026-05-18,2026-06-16,https://example-jobboard.test/job/GRAN-1-1-9785,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,MAPL-0-0-8144,Product Analyst,Maple & Co. Insurance,"Chicago, IL","$65,000 - $90,600",65000,90600.0,2026-03-23,2026-03-23,https://example-jobboard.test/job/MAPL-0-0-8144,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MAPL-0-0-8144,Product Analyst,Maple & Co. Insurance,"Chicago, IL","$65,000 - $90,600",65000,90600.0,2026-03-23,2026-03-28,https://example-jobboard.test/job/MAPL-0-0-8144,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,MAPL-1-0-7592,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-03-27,2026-03-27,https://example-jobboard.test/job/MAPL-1-0-7592,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,MAPL-1-0-7592,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-03-27,2026-04-01,https://example-jobboard.test/job/MAPL-1-0-7592,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,MAPL-1-0-7592,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-03-27,2026-04-06,https://example-jobboard.test/job/MAPL-1-0-7592,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MAPL-1-1-7211,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-05-13,2026-05-13,https://example-jobboard.test/job/MAPL-1-1-7211,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MAPL-1-1-7211,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-05-13,2026-05-19,https://example-jobboard.test/job/MAPL-1-1-7211,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MAPL-1-1-7211,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-05-13,2026-05-26,https://example-jobboard.test/job/MAPL-1-1-7211,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,MAPL-1-1-7211,Product Analyst,Maple & Co. Insurance,Remote,"$65,000 - $83,300",65000,83300.0,2026-05-13,2026-05-30,https://example-jobboard.test/job/MAPL-1-1-7211,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-03-26,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-01,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-07,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-11,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-16,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-22,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-04-27,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-0-3780,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-03-26,2026-05-02,https://example-jobboard.test/job/ORBI-0-0-3780,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-1-1400,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-05-22,2026-05-22,https://example-jobboard.test/job/ORBI-0-1-1400,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-1-1400,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-05-22,2026-05-27,https://example-jobboard.test/job/ORBI-0-1-1400,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-1-1400,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-05-22,2026-06-03,https://example-jobboard.test/job/ORBI-0-1-1400,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-1-1400,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-05-22,2026-06-07,https://example-jobboard.test/job/ORBI-0-1-1400,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
indeed,ORBI-0-1-1400,Junior Business Analyst,Orbit Software Inc.,"New York, NY","$68,000 - $85,800",68000,85800.0,2026-05-22,2026-06-14,https://example-jobboard.test/job/ORBI-0-1-1400,"Join our team and make an impact. We are looking for talented individuals to help drive our business forward. Great culture, competitive pay."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-03-20,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-03-24,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-03-29,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-04-02,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-04-09,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-04-14,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-04-21,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-0-9486,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-03-20,2026-04-27,https://example-jobboard.test/job/ORBI-1-0-9486,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-1-9270,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-05-26,2026-05-26,https://example-jobboard.test/job/ORBI-1-1-9270,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-1-9270,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-05-26,2026-06-02,https://example-jobboard.test/job/ORBI-1-1-9270,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-1-9270,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-05-26,2026-06-07,https://example-jobboard.test/job/ORBI-1-1-9270,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-1-1-9270,Business Intelligence Analyst,Orbit Software Inc.,"San Francisco, CA","$67,000 - $168,700",67000,168700.0,2026-05-26,2026-06-14,https://example-jobboard.test/job/ORBI-1-1-9270,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-03-29,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-04-04,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-04-10,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-04-16,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-04-20,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,ORBI-2-0-5681,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-03-29,2026-04-25,https://example-jobboard.test/job/ORBI-2-0-5681,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-05-13,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-05-18,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-05-23,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-05-27,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-06-03,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-06-10,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,ORBI-2-1-4788,Junior Business Analyst,Orbit Software Inc.,"Atlanta, GA","$62,000 - $71,100",62000,71100.0,2026-05-13,2026-06-16,https://example-jobboard.test/job/ORBI-2-1-4788,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,HARB-0-0-1096,Product Analyst,Harbor Logistics,Remote,"$61,000 - $72,400",61000,72400.0,2026-03-28,2026-03-28,https://example-jobboard.test/job/HARB-0-0-1096,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,HARB-0-0-1096,Product Analyst,Harbor Logistics,Remote,"$61,000 - $72,400",61000,72400.0,2026-03-28,2026-04-03,https://example-jobboard.test/job/HARB-0-0-1096,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,HARB-0-0-1096,Product Analyst,Harbor Logistics,Remote,"$61,000 - $72,400",61000,72400.0,2026-03-28,2026-04-10,https://example-jobboard.test/job/HARB-0-0-1096,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-0-0-9751,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-03-21,2026-03-21,https://example-jobboard.test/job/SUMM-0-0-9751,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-0-0-9751,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-03-21,2026-03-28,https://example-jobboard.test/job/SUMM-0-0-9751,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-0-0-9751,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-03-21,2026-04-01,https://example-jobboard.test/job/SUMM-0-0-9751,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-0-0-9751,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-03-21,2026-04-05,https://example-jobboard.test/job/SUMM-0-0-9751,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,SUMM-0-1-3223,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-05-20,2026-05-20,https://example-jobboard.test/job/SUMM-0-1-3223,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,SUMM-0-1-3223,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-05-20,2026-05-25,https://example-jobboard.test/job/SUMM-0-1-3223,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
remoteok,SUMM-0-1-3223,Business Intelligence Analyst,Summit Manufacturing,"Austin, TX","$62,000 - $75,600",62000,75600.0,2026-05-20,2026-05-29,https://example-jobboard.test/job/SUMM-0-1-3223,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-0-1317,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-03-25,2026-03-25,https://example-jobboard.test/job/SUMM-1-0-1317,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-0-1317,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-03-25,2026-03-31,https://example-jobboard.test/job/SUMM-1-0-1317,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-0-1317,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-03-25,2026-04-05,https://example-jobboard.test/job/SUMM-1-0-1317,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-0-1317,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-03-25,2026-04-09,https://example-jobboard.test/job/SUMM-1-0-1317,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-1-1508,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-05-15,2026-05-15,https://example-jobboard.test/job/SUMM-1-1-1508,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-1-1508,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-05-15,2026-05-20,https://example-jobboard.test/job/SUMM-1-1-1508,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
indeed,SUMM-1-1-1508,Product Analyst,Summit Manufacturing,"Chicago, IL","$61,000 - $71,300",61000,71300.0,2026-05-15,2026-05-24,https://example-jobboard.test/job/SUMM-1-1-1508,"You will own the weekly KPI reporting cycle for the merchandising org, partner directly with category managers to define requirements, build and maintain Power BI dashboards used by 40+ stakeholders, and lead a quarterly deep-dive analysis presented to VP-level leadership. Requires SQL, Power BI or Tableau, and 2+ years in a similar role."
